('catalog', 190388, 0.0, 1, 16)
('catalog', 147170, 0.0, 1, 78)
('catalog', 8446, 0.0, 1, 440)
('catalog', 46064, 0.0, 1, 643)
('catalog', 48290, 0.0, 1, 816)
('catalog', 189097, 0.0, 1, 1018)
('catalog', 106802, 0.0, 1, 1087)
('catalog', 42457, 0.0, 1, 1160)
('catalog', 186910, 0.0, 1, 1218)
('catalog', 133400, 0.0, 1, 1293)
('catalog', 40256, 0.0, 1, 1534)
('catalog', 52934, 0.0, 1, 1700)
('catalog', 24802, 0.0, 1, 1741)
('catalog', 29098, 0.0, 1, 1870)
('catalog', 76490, 0.0, 1, 1891)
('catalog', 64736, 0.0, 1, 2178)
('catalog', 49754, 0.0, 1, 2292)
('catalog', 168764, 0.0, 1, 2313)
('catalog', 13178, 0.0, 1, 2365)
('catalog', 135554, 0.0, 1, 2494)
('catalog', 67436, 0.0, 1, 2562)
('catalog', 183199, 0.0, 1, 2616)
('catalog', 158764, 0.0, 1, 2625)
('catalog', 166657, 0.0, 1, 2914)
('catalog', 173500, 0.0, 1, 3029)
('catalog', 102962, 0.0, 1, 3053)
('catalog', 153985, 0.0, 1, 3106)
('catalog', 55664, 0.0, 1, 3125)
('catalog', 4834, 0.0, 1, 3234)
('catalog', 119192, 0.0, 1, 3530)
('catalog', 109393, 0.0, 1, 3532)
('catalog', 159908, 0.41, 33, 1)
('catalog', 4999, 0.41935483870967744, 34, 2)
('catalog', 53032, 0.44086021505376344, 35, 3)
('catalog', 89569, 0.4444444444444444, 36, 4)
('catalog', 78031, 0.4583333333333333, 37, 5)
('catalog', 108884, 0.4666666666666667, 38, 6)
('catalog', 35734, 0.46875, 39, 7)
('catalog', 122860, 0.46938775510204084, 40, 8)
('catalog', 188474, 0.47191011235955055, 41, 9)
('catalog', 68902, 0.4787234042553192, 43, 10)
('store', 190430, 0.0, 1, 83)
('store', 170173, 0.0, 1, 104)
('store', 92569, 0.0, 1, 108)
('store', 120790, 0.0, 1, 169)
('store', 146714, 0.0, 1, 307)
('store', 61141, 0.0, 1, 372)
('store', 41204, 0.0, 1, 619)
('store', 92206, 0.0, 1, 651)
('store', 150961, 0.0, 1, 751)
('store', 9712, 0.0, 1, 824)
('store', 12014, 0.0, 1, 838)
('store', 153698, 0.0, 1, 926)
('store', 75535, 0.0, 1, 953)
('store', 67736, 0.0, 1, 1057)
('store', 140630, 0.0, 1, 1175)
('store', 101006, 0.0, 1, 1203)
('store', 35182, 0.0, 1, 1233)
('store', 165967, 0.57, 18, 1)
('store', 167632, 0.6020408163265306, 19, 2)
('store', 181597, 0.62, 20, 3)
('store', 142657, 0.6236559139784946, 21, 4)
('store', 103555, 0.6458333333333334, 23, 5)
('store', 73477, 0.65, 24, 6)
('store', 151214, 0.65, 24, 7)
('store', 119989, 0.6521739130434783, 26, 8)
('store', 29788, 0.6530612244897959, 27, 9)
('store', 110692, 0.65625, 28, 10)
('web', 52576, 0.0, 1, 28)
('web', 178003, 0.0, 1, 50)
('web', 149446, 0.0, 1, 76)
('web', 115135, 0.0, 1, 133)
('web', 34798, 0.0, 1, 202)
('web', 71690, 0.0, 1, 229)
('web', 106921, 0.0, 1, 244)
('web', 79258, 0.0, 1, 364)
('web', 106099, 0.0, 1, 367)
('web', 160586, 0.0, 1, 421)
('web', 131590, 0.0, 1, 427)
('web', 74468, 0.0, 1, 438)
('web', 193022, 0.0, 1, 533)
('web', 29512, 0.0, 1, 543)
('web', 181537, 0.0, 1, 573)
('web', 97399, 0.0, 1, 683)
('web', 38518, 0.0, 1, 718)
('web', 97270, 0.0, 1, 784)
('web', 135038, 0.0, 1, 813)
('web', 181444, 0.0, 1, 837)
('web', 102973, 0.0, 1, 856)
('web', 75320, 0.0, 1, 935)
('web', 169064, 0.0, 1, 1000)
('web', 117169, 0.0, 1, 1006)
('web', 10346, 0.0, 1, 1081)
('web', 80012, 0.0, 1, 1088)
('web', 123325, 0.0, 1, 1116)
('web', 121633, 0.0, 1, 1117)
('web', 134839, 0.0, 1, 1156)
('web', 87907, 0.0, 1, 1218)
('web', 99184, 0.0, 1, 1263)
('web', 49522, 0.0, 1, 1304)
